transaction_id,date,posting_time,day_of_week,department,vendor,category,amount,approval_limit,approver,invoice_number,flag_reason,leading_digit,root_cause_category
TXN-004905,2025-06-06,12:04,Friday,Operations,Vendor_020,Consulting,4170.96,30000,Approver_14,INV-102629,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003198,2025-06-06,15:53,Friday,HR,Vendor_007,Misc,48.91,15000,Approver_04,INV-102631,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002358,2025-06-09,08:30,Monday,Sales,Vendor_056,Misc,7254.3,20000,Approver_09,INV-102638,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001817,2025-06-09,18:46,Monday,HR,Vendor_057,Equipment,489.93,15000,Approver_12,INV-102639,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002228,2025-06-09,14:30,Monday,HR,Vendor_051,Travel,4970.06,15000,Approver_05,INV-102648,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005240,2025-06-10,08:36,Tuesday,Marketing,Vendor_037,Software,-4575.76,25000,Approver_06,INV-102660,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000867,2025-06-10,09:13,Tuesday,HR,Vendor_004,Utilities,7500.0,15000,Approver_03,INV-102661,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002864,2025-06-10,12:29,Tuesday,Operations,Vendor_028,Equipment,73535.64,30000,Approver_03,INV-102663,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004864,2025-06-10,09:15,Tuesday,Procurement,Vendor_017,Utilities,7479.37,50000,Approver_05,INV-102670,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005884,2025-06-10,16:31,Tuesday,Procurement,Vendor_034,Software,46310.02,50000,Approver_12,INV-102671,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003679,2025-06-11,12:29,Wednesday,Sales,Vendor_037,Travel,47.01,20000,Approver_08,INV-102673,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000062,2025-06-11,13:02,Wednesday,Marketing,Vendor_059,Travel,711.51,25000,Approver_05,INV-102680,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005634,2025-06-11,16:07,Wednesday,Finance,Vendor_051,Supplies,4583.83,60000,Approver_15,INV-102682,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001430,2025-06-11,09:37,Wednesday,HR,Vendor_046,Equipment,729.97,15000,Approver_03,INV-102684,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002185,2025-06-11,09:54,Wednesday,Sales,Vendor_033,Travel,753.17,20000,Approver_08,INV-102688,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004603,2025-06-12,15:34,Thursday,Procurement,Vendor_039,Consulting,48.24,50000,Approver_06,INV-102708,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005447,2025-06-12,17:13,Thursday,Procurement,Vendor_050,Utilities,47.68,50000,Approver_04,INV-102714,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002628,2025-06-13,13:41,Friday,Operations,Vendor_059,Software,48.93,30000,Approver_06,INV-102719,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004534,2025-06-13,15:52,Friday,Finance,Vendor_006,Misc,752.59,60000,Approver_13,INV-102728,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003742,2025-06-13,10:02,Friday,HR,Vendor_011,Misc,469.48,15000,Approver_10,INV-102732,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002614,2025-06-13,09:09,Friday,Procurement,Vendor_050,Travel,-754.37,50000,Approver_03,INV-102733,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004422,2025-06-13,11:03,Friday,IT,Vendor_024,Consulting,4462.66,40000,Approver_09,INV-102736,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004181,2025-06-13,12:03,Friday,IT,Vendor_029,Travel,432.57,40000,Approver_04,INV-102738,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005058,2025-06-16,16:42,Monday,HR,Vendor_009,Equipment,70.04,15000,Approver_05,INV-102745,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004783,2025-06-16,16:44,Monday,Procurement,Vendor_035,Utilities,49668.3,50000,Approver_14,INV-102747,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002061,2025-06-16,15:58,Monday,Operations,Vendor_009,Consulting,482.86,30000,Approver_10,INV-102750,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003146,2025-06-16,18:53,Monday,Marketing,Vendor_008,Consulting,78.54,25000,Approver_04,INV-102754,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003383,2025-06-16,12:37,Monday,Finance,Vendor_032,Travel,45.85,60000,Approver_11,INV-102755,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004367,2025-06-17,13:15,Tuesday,Procurement,Vendor_003,Utilities,7038.2,50000,Approver_11,INV-102758,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000552,2025-06-17,15:20,Tuesday,Finance,Vendor_042,Software,766.44,60000,Approver_13,INV-102766,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004877,2025-06-17,16:53,Tuesday,Sales,Vendor_054,Utilities,40204.79,20000,Approver_14,INV-102768,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004808,2025-06-17,16:33,Tuesday,Marketing,Vendor_040,Equipment,7500.0,25000,Approver_12,INV-102774,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000675,2025-06-18,10:32,Wednesday,Marketing,Vendor_035,Software,724.34,25000,Approver_09,INV-102779,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001394,2025-06-18,09:49,Wednesday,HR,Vendor_031,Software,7160.21,15000,Approver_10,INV-102782,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003775,2025-06-18,13:49,Wednesday,Marketing,Vendor_059,Equipment,472.16,25000,Approver_10,INV-102792,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002954,2025-06-19,12:11,Thursday,Marketing,Vendor_035,Misc,475.12,25000,Approver_11,INV-102803,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003065,2025-06-19,15:25,Thursday,Sales,Vendor_053,Software,40.99,20000,Approver_13,INV-102805,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003278,2025-06-20,12:05,Friday,Sales,Vendor_052,Consulting,75291.21,20000,Approver_06,INV-102824,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004778,2025-06-20,15:03,Friday,Finance,Vendor_050,Misc,457.45,60000,Approver_05,INV-102822,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005373,2025-06-20,15:06,Friday,HR,Vendor_015,Equipment,74.47,15000,Approver_02,INV-102833,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000322,2025-06-22,19:28,Sunday,Marketing,Vendor_018,Software,431.96,25000,Approver_04,INV-102845,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001628,2025-06-23,15:22,Monday,Marketing,Vendor_048,Supplies,7500.0,25000,Approver_08,INV-102846,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005490,2025-06-23,15:25,Monday,HR,Vendor_053,Software,455.87,15000,Approver_10,INV-102854,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003655,2025-06-23,11:06,Monday,Sales,Vendor_024,Travel,7500.0,20000,Approver_06,INV-102861,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003727,2025-06-23,09:04,Monday,Sales,Vendor_057,Travel,4902.27,20000,Approver_01,INV-102872,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000367,2025-06-24,16:32,Tuesday,HR,Vendor_034,Consulting,497.08,15000,Approver_01,INV-102885,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000573,2025-06-24,12:33,Tuesday,Marketing,Vendor_024,Equipment,725.77,25000,Approver_02,INV-102887,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004465,2025-06-24,16:27,Tuesday,HR,Vendor_032,Travel,45.78,15000,Approver_14,INV-102896,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000874,2025-06-25,09:54,Wednesday,Sales,Vendor_055,Consulting,73568.41,20000,Approver_02,INV-102902,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005620,2025-06-25,12:45,Wednesday,HR,Vendor_049,Travel,494.3,15000,Approver_09,INV-102905,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000403,2025-06-25,14:11,Wednesday,Procurement,Vendor_013,Travel,7281.2,50000,Approver_15,INV-102911,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003553,2025-06-25,11:19,Wednesday,HR,Vendor_020,Utilities,44.97,15000,Approver_09,INV-102912,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002938,2025-06-26,17:25,Thursday,Procurement,Vendor_011,Travel,48300.48,50000,Approver_10,INV-102923,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000555,2025-06-26,11:02,Thursday,Operations,Vendor_054,Misc,705.46,30000,Approver_04,INV-102924,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002569,2025-06-26,16:18,Thursday,Finance,Vendor_008,Consulting,49.71,60000,Approver_06,INV-102925,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001631,2025-06-26,10:05,Thursday,Sales,Vendor_009,Software,72.52,20000,Approver_04,INV-102927,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000263,2025-06-26,15:17,Thursday,Finance,Vendor_019,Misc,462.69,60000,Approver_04,INV-102931,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002288,2025-06-26,16:00,Thursday,HR,Vendor_052,Equipment,72.88,15000,Approver_09,INV-102939,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004391,2025-06-27,11:22,Friday,Operations,Vendor_037,Software,784.08,30000,Approver_06,INV-102952,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003551,2025-06-27,14:59,Friday,Procurement,Vendor_044,Misc,47669.32,50000,Approver_02,INV-102955,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002436,2025-06-27,15:49,Friday,Procurement,Vendor_002,Misc,744.11,50000,Approver_06,INV-102967,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002048,2025-06-27,09:39,Friday,Procurement,Vendor_037,Equipment,78.69,50000,Approver_08,INV-102971,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003253,2025-06-27,12:01,Friday,Sales,Vendor_046,Supplies,75197.44,20000,Approver_13,INV-102973,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004714,2025-06-30,17:09,Monday,HR,Vendor_039,Supplies,719.8,15000,Approver_04,INV-102976,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003690,2025-06-30,11:15,Monday,IT,Vendor_005,Travel,739.98,40000,Approver_08,INV-102978,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002203,2025-06-30,08:03,Monday,Finance,Vendor_015,Equipment,7854.99,60000,Approver_04,INV-102982,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005249,2025-07-01,15:20,Tuesday,Procurement,Vendor_004,Consulting,49048.31,50000,Approver_08,INV-102994,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005607,2025-07-01,12:31,Tuesday,Marketing,Vendor_001,Utilities,423.65,25000,Approver_11,INV-103004,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004593,2025-07-01,12:40,Tuesday,Procurement,Vendor_006,Misc,45710.72,50000,Approver_06,INV-103005,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004945,2025-07-01,11:39,Tuesday,Procurement,Vendor_029,Consulting,-4211.47,50000,Approver_14,INV-103013,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000921,2025-07-02,16:34,Wednesday,Finance,Vendor_055,Misc,41624.43,60000,Approver_10,INV-103020,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005099,2025-07-02,11:01,Wednesday,Sales,Vendor_057,Travel,729.59,20000,Approver_12,INV-103039,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002932,2025-07-02,15:26,Wednesday,HR,Vendor_027,Misc,4158.06,15000,Approver_13,INV-103040,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005798,2025-07-03,16:51,Thursday,IT,Vendor_014,Software,4241.62,40000,Approver_09,INV-103042,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001532,2025-07-03,11:37,Thursday,Procurement,Vendor_060,Consulting,49434.24,50000,Approver_11,INV-103050,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003093,2025-07-03,21:46,Thursday,HR,Vendor_015,Travel,492.17,15000,Approver_06,INV-103052,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003096,2025-07-04,16:51,Friday,Procurement,Vendor_054,Equipment,46969.39,50000,Approver_14,INV-103063,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003743,2025-07-04,14:18,Friday,Marketing,Vendor_006,Utilities,4688.94,25000,Approver_10,INV-103067,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002373,2025-07-04,10:21,Friday,Marketing,Vendor_040,Consulting,435.32,25000,Approver_11,INV-103075,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000325,2025-07-07,12:54,Monday,HR,Vendor_020,Misc,78083.31,15000,Approver_04,INV-103079,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005049,2025-07-07,15:15,Monday,IT,Vendor_014,Utilities,715.2,40000,Approver_02,INV-103086,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004670,2025-07-08,14:12,Tuesday,HR,Vendor_026,Misc,703.74,15000,Approver_03,INV-103101,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003633,2025-07-08,15:23,Tuesday,Operations,Vendor_002,Consulting,410.2,30000,Approver_06,INV-103104,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003188,2025-07-08,14:51,Tuesday,Operations,Vendor_057,Travel,425.82,30000,Approver_13,INV-103108,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000521,2025-07-08,10:25,Tuesday,IT,Vendor_020,Utilities,48.16,40000,Approver_11,INV-103122,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003192,2025-07-09,10:00,Wednesday,Sales,Vendor_025,Supplies,4129.85,20000,Approver_09,INV-103129,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005674,2025-07-09,17:27,Wednesday,Operations,Vendor_005,Equipment,702.06,30000,Approver_13,INV-103137,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000497,2025-07-09,12:13,Wednesday,IT,Vendor_027,Misc,470.32,40000,Approver_12,INV-103142,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000407,2025-07-10,14:27,Thursday,Finance,Vendor_022,Equipment,71.49,60000,Approver_06,INV-103158,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004559,2025-07-11,15:17,Friday,Operations,Vendor_058,Equipment,77.18,30000,Approver_06,INV-103170,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001823,2025-07-14,18:07,Monday,HR,Vendor_022,Supplies,70.74,15000,Approver_09,INV-103194,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002536,2025-07-14,17:54,Monday,Sales,Vendor_005,Software,740.92,20000,Approver_15,INV-103196,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004761,2025-07-14,17:38,Monday,Procurement,Vendor_037,Consulting,791.68,50000,Approver_06,INV-103197,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001676,2025-07-14,10:47,Monday,Sales,Vendor_034,Travel,4629.74,20000,Approver_07,INV-103206,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001551,2025-07-15,10:14,Tuesday,Finance,Vendor_013,Travel,74.33,60000,Approver_13,INV-103215,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003402,2025-07-15,13:44,Tuesday,Sales,Vendor_053,Software,42.83,20000,Approver_06,INV-103224,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000610,2025-07-15,22:40,Tuesday,Procurement,Vendor_051,Utilities,4048.78,50000,Approver_06,INV-103226,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004034,2025-07-15,08:32,Tuesday,Procurement,Vendor_060,Supplies,437.14,50000,Approver_08,INV-103230,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000770,2025-07-15,11:47,Tuesday,HR,Vendor_011,Utilities,489.58,15000,Approver_06,INV-103233,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003681,2025-07-16,16:24,Wednesday,Sales,Vendor_054,Misc,44.25,20000,Approver_02,INV-103248,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004556,2025-07-16,16:54,Wednesday,Finance,Vendor_050,Equipment,73359.69,60000,Approver_09,INV-103249,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002739,2025-07-17,12:43,Thursday,Procurement,Vendor_028,Supplies,405.87,50000,Approver_08,INV-103273,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001955,2025-07-17,14:06,Thursday,Procurement,Vendor_025,Supplies,44787.05,50000,Approver_01,INV-103274,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005970,2025-07-18,17:25,Friday,HR,Vendor_027,Equipment,-4232.33,15000,Approver_05,INV-103279,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002478,2025-07-18,16:50,Friday,Sales,Vendor_033,Consulting,4296.43,20000,Approver_02,INV-103296,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003942,2025-07-18,15:47,Friday,Procurement,Vendor_035,Consulting,711.05,50000,Approver_05,INV-103299,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002826,2025-07-21,14:10,Monday,Sales,Vendor_055,Equipment,416.74,20000,Approver_01,INV-103299,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005820,2025-07-21,14:01,Monday,Sales,Vendor_041,Consulting,40461.06,20000,Approver_04,INV-103315,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003116,2025-07-21,12:50,Monday,Sales,Vendor_057,Travel,790.64,20000,Approver_12,INV-103318,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-001808,2025-07-21,12:32,Monday,Finance,Vendor_032,Travel,471.66,60000,Approver_06,INV-103320,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002123,2025-07-22,12:46,Tuesday,Marketing,Vendor_022,Consulting,74.48,25000,Approver_11,INV-103330,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005467,2025-07-22,14:46,Tuesday,Procurement,Vendor_039,Supplies,48618.01,50000,Approver_13,INV-103335,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000282,2025-07-22,17:50,Tuesday,Sales,Vendor_047,Misc,733.8,20000,Approver_02,INV-103336,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003450,2025-07-22,14:17,Tuesday,Operations,Vendor_008,Software,747.37,30000,Approver_08,INV-103338,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003790,2025-07-23,16:45,Wednesday,HR,Vendor_028,Equipment,459.42,15000,Approver_06,INV-103367,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005529,2025-07-24,17:04,Thursday,HR,Vendor_030,Utilities,-4965.56,15000,Approver_10,INV-103373,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002399,2025-07-25,15:01,Friday,HR,Vendor_029,Equipment,43.03,15000,Approver_05,INV-103391,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001658,2025-07-25,10:42,Friday,Finance,Vendor_019,Utilities,47.38,60000,Approver_07,INV-103393,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000444,2025-07-25,15:45,Friday,Procurement,Vendor_010,Consulting,48143.16,50000,Approver_04,INV-103407,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005262,2025-07-25,11:33,Friday,Marketing,Vendor_048,Software,7734.41,25000,Approver_09,INV-103408,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003838,2025-07-25,17:26,Friday,Procurement,Vendor_054,Utilities,4742.45,50000,Approver_03,INV-103409,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005164,2025-07-26,06:11,Saturday,HR,Vendor_010,Supplies,46.16,15000,Approver_03,INV-103411,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000678,2025-07-27,08:09,Sunday,Sales,Vendor_018,Misc,49745.62,20000,Approver_08,INV-103406,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000457,2025-07-28,17:27,Monday,HR,Vendor_024,Software,44.88,15000,Approver_07,INV-103416,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002317,2025-07-28,08:15,Monday,Procurement,Vendor_033,Supplies,49305.47,50000,Approver_08,INV-103431,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003677,2025-07-28,17:14,Monday,Sales,Vendor_058,Equipment,42.72,20000,Approver_13,INV-103435,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004580,2025-07-29,15:01,Tuesday,Sales,Vendor_021,Travel,77741.13,20000,Approver_04,INV-103438,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002027,2025-07-29,16:32,Tuesday,Marketing,Vendor_023,Software,4468.58,25000,Approver_09,INV-103442,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004641,2025-07-29,09:44,Tuesday,Marketing,Vendor_055,Utilities,72.3,25000,Approver_05,INV-103443,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004636,2025-07-29,13:27,Tuesday,Sales,Vendor_043,Consulting,730.95,20000,Approver_09,INV-103447,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-004224,2025-07-29,11:35,Tuesday,Sales,Vendor_014,Travel,40.13,20000,Approver_10,INV-103455,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005688,2025-07-29,11:46,Tuesday,IT,Vendor_018,Software,405.68,40000,Approver_04,INV-103457,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000726,2025-07-31,11:43,Thursday,Finance,Vendor_018,Equipment,7641.75,60000,Approver_03,INV-103497,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-002459,2025-08-01,08:01,Friday,Operations,Vendor_060,Software,419.21,30000,Approver_05,INV-103523,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005317,2025-08-03,03:10,Sunday,Marketing,Vendor_056,Travel,731.33,25000,Approver_06,INV-103535,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005208,2025-08-04,13:46,Monday,Operations,Vendor_017,Equipment,441.07,30000,Approver_07,INV-103545,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-005543,2025-08-04,12:15,Monday,IT,Vendor_002,Travel,46.96,40000,Approver_10,INV-103554,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002648,2025-08-05,16:54,Tuesday,Procurement,Vendor_016,Supplies,425.35,50000,Approver_01,INV-103569,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004432,2025-08-05,14:10,Tuesday,Sales,Vendor_013,Supplies,413.36,20000,Approver_14,INV-103575,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003036,2025-08-05,10:55,Tuesday,Operations,Vendor_014,Software,-4207.92,30000,Approver_03,INV-103576,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003933,2025-08-07,08:38,Thursday,Marketing,Vendor_015,Software,427.2,25000,Approver_08,INV-103614,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003563,2025-08-07,12:00,Thursday,Marketing,Vendor_053,Utilities,78.91,25000,Approver_01,INV-103621,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-005589,2025-08-07,15:14,Thursday,IT,Vendor_011,Consulting,488.28,40000,Approver_15,INV-103622,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-003937,2025-08-08,11:43,Friday,HR,Vendor_044,Utilities,468.51,15000,Approver_02,INV-103630,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000698,2025-08-08,09:41,Friday,Marketing,Vendor_049,Supplies,4926.22,25000,Approver_04,INV-103632,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004952,2025-08-08,18:42,Friday,Finance,Vendor_045,Software,706.42,60000,Approver_04,INV-103636,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-003352,2025-08-08,10:13,Friday,Finance,Vendor_006,Supplies,713.82,60000,Approver_06,INV-103638,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000165,2025-08-08,10:05,Friday,Marketing,Vendor_013,Misc,735.26,25000,Approver_13,INV-103650,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
TXN-000205,2025-08-08,17:07,Friday,Sales,Vendor_036,Utilities,4213.7,20000,,INV-103651,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004803,2025-08-11,11:04,Monday,Sales,Vendor_042,Supplies,42.8,20000,Approver_07,INV-103663,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001731,2025-08-11,17:48,Monday,Procurement,Vendor_034,Travel,440.85,50000,Approver_09,INV-103671,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-000133,2025-08-12,16:27,Tuesday,Procurement,Vendor_027,Travel,-4689.28,50000,Approver_04,INV-103688,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-001420,2025-08-12,16:02,Tuesday,Sales,Vendor_043,Equipment,43.11,20000,Approver_03,INV-103690,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-002320,2025-08-12,11:32,Tuesday,HR,Vendor_031,Travel,40.45,15000,Approver_13,INV-103691,Benford's Law outlier (over-represented leading digit),4.0,Statistical Outlier
TXN-004259,2025-08-12,08:56,Tuesday,IT,Vendor_016,Misc,710.48,40000,Approver_13,INV-103696,Benford's Law outlier (over-represented leading digit),7.0,Statistical Outlier
